S}jEC_xBxWAXPKOkAGHGTB@ggEgERocYg	4	5.30606406	6.66666667	0.749999999765625
Ssqmdb_FO{?}AzUOEoIHZIKx`JBChG`o{	4	5.25731112	6.66666667	0.749999999765625
S}jLeA_UpxbTFS@wHgHdB?rCCqiAMx@NW	4	5.27623458	6.66666667	0.749999999765625
S}qtUA_CwZIiQqLIdU_{?EHcF@yArh@{o	4	5.15722007	6.66666667	0.749999999765625
SvzfCeW`YjnoC|K[HaHXRIgwFKiCtgQM{	4	5.15274781	6.66666667	0.749999999765625
Ssa?YOrI?iIAW_@PGB?_cGB?GB_H?wCBo	6	7.49624572	10	0.75
Ssa@GtDQbAIOI?D?cAG`C@@KGGo?sO@IK	6	7.6738318	10	0.75
Ssa@Gt`PQcHOGCGC?cOHAC@cOD_OSgORO	6	7.23606798	10	0.75
Ssa@IGpEQcH?W?AA_aP?wAo_OCgHAgDJ?	6	7.79189948	10	0.75
Ssa@`OKDB?hOPOSGCAWSQ@R?Oe?A_gD@S	6	7.79508497	10	0.75
SsaAI_WQ@HdGK_W??agHKAOoQH?F@??_{	6	7.62178815	10	0.75
SsaC@kyH_sGOHBEDGdIQcWAPOQ?HGwQHW	6	7.5140101	10	0.75
SsaCBXqH_s@cCoBGbAA_gHAl_L_EBa?{C	6	7.72952934	10	0.75
SsaCBXqQ`g_oBGCogP@G_QBSoU_PJ_aL_	6	7.6738318	10	0.75
SsaCB`gU@o?~PAOaCaHCcDGSQa_YAgUDO	6	7.27272727	10	0.75
S}~dnaYjEABtS^@}CtxMkG^dWpqURWwq{	3	3.88142419	5	0.75
Sun~uahq|j[o^H]pkNYD|HVWLuWfYw{p{	3	3.80422607	5	0.75
Sun~vrLlfC[HV\Nm?vgJ|Sjch\iRJxct{	3	3.79058127	5	0.75
S~ze}yxlcQot]]\lDRhJ\EjcT\iRRyKl{	3	3.87805828	5	0.75
SvzvvFkzVbRdet^}EfpU|DZsJvi]hylT{	3	3.76927225	5	0.75
S~znnfl~e|vyuYmX`fwe~RmkvTyfVxZN{	2	2.60625989	3.33333333	0.7500000004687499
S~~vVjjve}vmxymlG~Oi~Qm{jfxjNw{z{	2	2.58747967	3.33333333	0.7500000004687499
S~~v^Vtq|j~Nvcna_~YVlLZ[J^wh~z{F{	2	2.66169459	3.33333333	0.7500000004687499
S~~vnZjvUtvimj`~nibtTP}[ffwk~wR~{	2	2.75	3.33333333	0.7500000004687499
Sv~~~ji~^vx{lxsztmqtzNU|VVx\^zB~{	2	2.60625989	3.33333333	0.7500000004687499
S|~^vj||vMrzrzmz~uA{|K~\dzwznzT^{	2	2.66800219	3.33333333	0.7500000004687499
S~~Lf^nvu|}y|jntVtZf{ZX|[^xvrwN~{	2	2.76393202	3.33333333	0.7500000004687499
S~~^^vv~dqw|jzfv}fanj]Zk{zy[~xF~{	2	2.56676823	3.33333333	0.7500000004687499
S~~^n]~tnMrni~}k~haxz\e|jNxrnwN~{	2	2.56571931	3.33333333	0.7500000004687499
S~~v]~vjszuvq~~s^DrlZYt|XzwN~xw~{	2	2.62405614	3.33333333	0.7500000004687499
