nsaCKYQckYqkawecr`mggiaen@Ul@TB}n@}mUOC`p?WK?iFW?iVRGHdEWGpZXgCZ[q`C{W{p\_quPv@BqicD@wikCL@|D{YSNS^RIvAPuEJuBDqQ^CgM`jNPgJ_yQMx`qiAHmqUIgGfctCYcINETCyCi`NdPoVOhFlPWTpYdFGgxBbgSuIJCk_	5	9.7070731 	4	0.5970149253731343
nsaeMEcaC_PIcIpTsT{TqdUMq[UWs]pM}xE}Oo@hH?MK_GTW_HTEpOMbcSJiBaSfGYLBWGTVTO_T\TXlGPlXNAPNR^R?Eqztc?xjnIWJwo]JGNh_P~QBaUC~UAqFJZs_HsE[~A?v@GWT^agSgoT~I_UalfSO\CcnLsOVCKRnsESHAhm|OpQCi?	5	7.7964633 	4	0.5970149253731343
nsbTSYReKqwPhCpOsSeO\kDv@tdBVE}dm}lMWODB@?SactBApsFAReeaErba?}gpGFiePERgV@KZ_\IgGrwWiAXyRQhHHzPiEENdgKeylcGWri{oQm`PVEEj_SVRAsbWEYMNA[`KhlkhOgPzbe`Q_RzA|pGQUCs~XAOsc[VyPUa_Gp~`DwgAH_	5	7.7253674 	4	0.5970149253731343
nseCCEC`kMwYhJ{G\GC|OfsBtD~TFub~ah~gKFOAOt?_uIb@qIeGhdFGgpRWJSiF?|Ah[kAxDQcIpDXdF_qPLDgWpQfGbsPguGlPFgDIO~UgSJ@~[TPTtDLDSTtPQw_]sSbMaDnDAWyjA?x|IyhGArthU{RXMCPS}PrEcOZWZLTgAJfBeT]?a?	5	7.7755349 	4	0.5970149253731343
nseCCYRdSTWAgApWS[CkcbbEqNUWl]enYknrGGhIAIEkETBWRSEEG]OBGNCHBLSvOXtFXSTPTPSTPTYhwGnKjYANeYmGEZriq?rl`iLKRcCi[XEoBbbdhJaqqpwYr\gWg@V\qca_T\rFFDHQRXLLD`WRvaSygCD|gsYiCCNemIq@BI{yqh_Ce?	5	7.8107004 	4	0.5970149253731343
ntquSIAashOH_LaMqJdOLs@qLd[fD|EYvCq|Bcc_kWWjB?eME?r?KvK_HfXiyF?EMhW@LiGMTZg_kTrKTOkxeTOMZYw_NmrjGA}xjoiIiGN_iIiHS{O^R`DlCNUoPvkGFIIVZ_`Wgg@r^kHCoBX~c`ERXnO_KidrNoGEIkWmYkWJDRIriRAcT?	5	8.1064911 	4	0.5970149253731343
nvyKmahtDSQMaYomSjCDn`R~}BF{HDHm^BMuQCc@_WOGi_RGi`FANOEaJSBhpCgvUPAfX?PjPH?RhPiTAdgkt?lIMDdK`|W[UWNVaqJbQuBaMfBrZ[GQRGm\GEEW`^CEkRPTx@Jc[S@vXNaj?B\pnIhAdibaoBolIhgw@x\DHzH`GjSUNeKEI?	5	7.3789558 	4	0.5970149253731343
n|qCCIAbckUGqGeBrAuE\hLqbrEJXMjaijgjApP?hDCAgjIAgmIKEKZhBHMzmc?}Zj?FlcEitBCMiTH[jCZPUJcRoOLVeJ@AT{qcnDOf`h]T?uclQy@jToEm?yTs?t{CHcVFV`?rD[tHwwIHqTbqogbOLtbgFcgF\HiDkI]wM`GZ?jzAwEBcI_	5	7.9688923 	4	0.5970149253731343
n}iCKA?d[VVDuT`yO}FIJwgyQdsYF\|o^^WUCooGXHAkWcBXGoFY?AjM?AiX[Y?zTcgExWTCDPoTCDQ_YqRggQwpiIL`RzAa[DnclXS?fr\LO?vfIZIbRoiMYaUs`\oQ\iBTuCLqgWJhNWLF?j`lodLGMb|dJ__Eh~LBgGQjfJ@YDHikucF_U?	5	7.6730204 	4	0.5970149253731343
n}iKcIAjEcOK_X`IoYlAwoMeOVkO^f~Dn~dMY?Sb_@Wd_IRS_JFJr?EiuOBgYec[CjJDdlk?Jzfc?jwyx?yCYz?YcYEJR[z_qdfZNUo?yW^R_@jGPVDTCVCVPTPFOdQ}QIFBSNkGhWBjkswIOJjeUogWDN|EIE_DF~Cacg^gkQCPQz}IP_PDj?	5	7.7754291 	4	0.5970149253731343
