Qs`Ha_hOHAA@AC?a?a?CH@?s?F_	6	7.6191111	9	0.8
Qsa@yGgI?gH@DDO_CGgbaOIg@x?	6	7.14002653	9	0.8
QsaBb`CQ@GbCI?D?_ioTQ?d_@hG	6	7.10875519	9	0.8
QsaCBp[[bSF_O`DA`aPDB?xWDYO	6	7.10875519	9	0.8
QujLbPpPPD@_C`ATADOC]@Dg?Xw	4	5.00480497	6	0.8
QujLc@h[QQeK@t@yBSGwdPBgaLW	4	4.97475861	6	0.8
Q}iuS@i\?Y_{DaAtBCgbsGO|@Mg	4	5.11839568	6	0.8
Q}nDC?NDqwfSBOCogKhAtPDsaj_	4	4.89124481	6	0.8
Q}q]D?tV?U_{DaIPgT`AtILOQBw	4	4.87589208	6	0.8
Q}qkdDkL?N@WQRCiIAXAjELSE]_	4	4.76220316	6	0.8
Q}qtS@sY_f@iCtBYAbGTKOO{`Kw	4	5	6	0.8
Q}jDMQoBwnLH[KAyambKBEdk[NO	4	4.89124085	6	0.8
Q}jLeA_Uxz`wDh@wHgXdJQRsov_	4	4.78738009	6	0.8
Q}jLeA`Rpl`tDsWXiW`XDEK{XLo	4	4.78737194	6	0.8
Q}nLeA_Vp|@\D[@wHgXdJORs_vg	4	4.83391663	6	0.8
Q}nLmA`^b{KKBHCp_\WJeATkOlw	4	4.90909091	6	0.8
Q}rDdQc[bQKcEjDrBMgjsBmWNUO	4	4.73205081	6	0.8
Q~vcvAcF_V?}EiWQaYgXUHLl@\o	3	3.80384758	4.5	0.8
QunnfNGkIxfU?|@]iXHYLRH{qZo	3	3.7598853	4.5	0.8
Qvz~Vb@gizFqOmG\`qgjTAe{Pfw	3	3.75988452	4.5	0.8
Q|umLRPcbrn[XsTKcvGuFBLkF\W	4	4.73205081	6	0.8
Q}nel^GkJpnE@\@miopYRAy{RVo	3	3.68004479	4.5	0.8
Q}nnfrAhAvFiB\C}@UohrOh{cZw	3	3.72368855	4.5	0.8
Q}q|vARbZ{NoSXQUcipFRDM{Ivo	3	3.80384758	4.5	0.8
Q~zedfCi?^`}D\EmAzGvKYD|cjo	3	3.66666667	4.5	0.8
Qvr|SzByNcF\L{RfbZXJyPylwsw	3	3.77976315	4.5	0.8
Q}jLmyzzFcGzHnY\MLW|dFrSW^w	3	3.61826601	4.5	0.8
Q}n~uahqthJyNiB]a^aEvHN\`fw	3	3.68004479	4.5	0.8
Q}q|uqf{fWB|F{TVHZPhvInX`fw	3	3.6	4.5	0.8
Q~nU\eLyfHB}FyMNC^QJzRexpFw	3	3.51672694	4.5	0.8
Q~ymkjeiuqF}B^Km@zIlVSZxhRw	3	3.69163216	4.5	0.8
Qvz\~Fdqth~?Yn\Vb^gz|RzWvuW	3	3.59654374	4.5	0.8
Q~~~nZ\neRURRYLdg\wR~Gv{Q~w	2	2.53208889	3	0.8
Q}vn~~wxmzVy{MEncnxtnHv|\jw	2	2.52099904	3	0.8
Q~~~vnno|wzbg}^Bk]wj~Ev{M~w	2	2.53208889	3	0.8
Qv~\~v|~f\}yyy|Xhvxm~T^{j~w	2	2.36248032	3	0.8
