a}mv^rNqVxWrg~hSROmkbdPzwoB~sH\[XX[tU{D@ia|bpVIHzaFC[t[GSlkpGnMNPFU`KO^ixHSBhvXQJQms?a}J~OI[^ZW	4	5.7303511 	4	0.64
a}nLmUtvt|^{sAiCyWLXDwQr_rA}xp|xgJjtD[}aexOdfadYcZf\AfZBEY`gqVO\O\i[k`lUpqKByppKD|HkCfEZ^?pqXzw	4	5.7561802 	4	0.64
a}q|UnN}dpVJnEwiWY|]G|IBOB@i}xT}_NpwWJzJcb{INemDqbLYHXX`lpPyKP|o?tNO[IuUIhYEqswgvIy|P_~b{F_P]~_	4	5.6384692 	4	0.64
a}rF^jwvDrUwjefLSRKHxcoyHeZ_tzHJ|LI|U`^jbpHk{bQRshqUkUXDXkKXPmKxDYqpkU]OxxIfPZ`dKYU[Mho]NEVD`{w	4	5.6343976 	4	0.64
a}rlem{slw|JixyOwfFd@guQ]?BeNz[]Gya{PFnW\vSHpbuHEvHST\YaUlihxDqFOyyMgnOeGwiYhswRg}XwXhV^EC\wXto	4	5.8745570 	4	0.64
a}}VKfHmLNy}tUjo}KLxPwDrM?BZpylY[Bv^GqzruHGa|RDMFeFORZj@RFqXKbh]Nd@JWSbtYzQEYFgXfJKsC}XWnUXKD]w	4	5.7361653 	4	0.64
a}}|m]zeubwW{`xBSF}Ws|GAoTIr{x~oOE|\Jo^hlQX?LnbAxlBRucBbokqOg\sbALl^GoRlFz@vEVaAb~ElbFH|wR@cZno	4	5.7643909 	4	0.64
a~ie^JkvMfVHv?xcuMCFLqtA}GApvw^\OaV}BJnG^axc{{qEb|PDne`DMLiQkEzD@VX`T`spjZeoIzrqGtVpSJXZkEAw^Jw	4	5.9246797 	4	0.64
a~ie}ZcmNM|os[vAUScBjq{A|A@LzYk^oMrl?u~O^Wwh_~rEvsWDS~_JHjqHRHZM@^goXwoXZxDhhvRfCL\psJOnYEAwnFw	4	5.8732739 	4	0.64
a~vLK}kt[tYSxQwsWRUTIg\I{?@jTyfZ[Wf}Y`z_I~icvwcAfvoMpmJGfbqZw_y}MW\FGBxstqwVQLY]qTMOcUtiNKz_MMw	4	5.9118155 	4	0.64
a~vc[ufrNSWxs\fcUglRpkiq??AYhykMxIylWZth[VkFEjdD]xpKvJUJDkxJIqZX[cldlB`{N?ySxjXXLYewU{UwTItpwhg	4	5.1231970 	4	0.64
a~zenF[mtwWa_zsRT{ES[dKqH{ABVynbGZE}HNVx^pcA|whBVyQ]`RjLZ@eOczgTAk}PXs`yexoTzkaJKgvskUZD]K@w}]W	4	5.8916263 	4	0.64
as~vcmNrl]~C{R|h]E]wSmcJdCFU?Gj\{rNyTyVaqnwd^jW?k~gBgnvcplrQHvZGQdtpKh]qYxjPL[xqgvfpSw[nmQ\p[{o	4	5.5958286 	4	0.64
aumS^jjkuX}SzP~E^RFLExpI[sCuS@mnhMnjSrn`Xm{_nf}?}vyTMVcDZFpGg^[XAd|cpvAqdz\IYFxatPutG|P[|]W@x}W	4	5.7399957 	4	0.64
aumu^zy`sLVRvE|`\oTbXq[r`Wf@qGUz{Sz}]^``LmwgxvRTPvqIhnha\Nj_ZbtwXixSdfTap`o\VLyomjRx[wRF\MuBIzg	4	5.6777805 	4	0.64
aveVNYVk~P^CyX}i|oUWx~QJ^OUKw@lz|YL~T^s`q^wgsVrBa^_Oa~qeJ|EOzkWNGnDllTUQNXTbCzhVWDtkLQNfjH[wXrw	4	5.6032359 	4	0.64
aveV]~q~DZ{qyGzB|qStKkqEDeMwBAp~{f^jFVlad^TAjywBx]CWlid`s^`hDm[{MQ\bwpX{]rb_|fq\Ong\lELjpO]Di~W	4	5.7435865 	4	0.64
avz~smNm]r[gwhuDV@^HewrIJJChh@UZ|Sr~K{vaZX{hrx[LflXCNrb@JuqPUE|ZTHNsxJvOJXj\OhzTbHvDtHb\d@eFw^w	4	5.7254173 	4	0.64
a|vTV}lpnsqFjJ`t~UFSgsXZUI\gIbvrlEenLMdbA]tGrNbCTz|BNdpkzBaWnjHPMxMFSxkiLope~oyS]T`{NBq~dZ?wn}O	4	5.6904939 	4	0.64
a|zvezYk]wtyj_sppttpQwUfS`cVcAJvsye~Wt^_xZ{luHkVA]hENbdaZ|@pFVUyXZDmXHRuIzZLGf`ck}VKVZTsN@fDx~_	4	5.6675177 	4	0.64
a}nLmJIrM|UcnpiuVIFbF~hB`\fehA~tsJ~eNfbgNZKAniW@{}AKbjicc||qX{o]]C\fdiXTVRiClz_aNYL{J`wxnO^ENrW	4	5.7502290 	4	0.64
a}nfDjJtd[usro{Y|Mcg\adr[gDu_?~B{o~^QVnxi^[hU}tEnsaFVj@a^U`_ZySXSo|gskdmRjEeyfjHXvFtuoZX{ZqFXn?	4	5.9213733 	4	0.64
a}nfDjJtd[usro{Y|Mcg\adr[gDu_?~B|BvuHZz``}~HJvzC~dcB^bgBV]EGyzPcU_|es{DmfbEeyNjHXuVtuoZT{ZqFYn?	4	5.8705158 	4	0.64
asbvV~}ne{^H}Lc{PlMKdhbVgdVaDVooLK~nKv|wth}BhZwG}jzP^TvDh~HYdnqNTVtagi}mDYlFYxX]JfW|yhYth^SNMdg	4	5.6663604 	4	0.64
as~s[^r{vb]RfXjezjN\K}QBuCNt_Nj_OV~VI~yqp|}kfn{Pt\oQymocej|Wpt]mIjyIwT^SVXMI{qwuTZL\TBtXzY_}hlw	4	5.6714741 	4	0.64
