jsaCCA?_C??G?G?B?AOCO@C?@G?@_?OS?OS@OOUH@@q@OWdD@GtI?vGi?fW_aBU?AG\G?aIGAIGg_GiIBd?Ga`l?AOq?AQ@H_?`_bHOP?DEL@C?SU``a?AF_oq?AAiaa?G?IiIG?_DfIA?GABLgG?_G?	10	14.7188970 	2	0.6349206349206349
jsaCCA?_C??G?G?B?AOCO@C?@G?@_?OS?OS@OOUH@@q@OWdD@GtI?vGi?fW_aBU?AG\G?aIGAIGg_GiIBd?Ga`l?AOq?AQ@H_?`_bHOP?DEL@C?SU``a?AF_oq?AAiaa?G?IiIG?_DfIA?GABLgG?_G?	10	14.7188970 	2	0.6349206349206349
jsaCKaHpdKQKaWt@tOtD~pVzSxtUrYagGgiBEQ_opgHGYgIHIgJNGG\JWGLYtOBLNS?XtOD\[hODtu_RDqroPdWxxJk_RlimW@m]CpUXRAPdRLEB[mgQGdljgEG`rKy[eE@XelbHGP|ciSDArvEgSDIO	5	4.6392143 	4	0.6349206349206349
jsaKc]UkEOScood]P^Lg[qdfP]tP}WYCoQcXGDSy?TZh_dHK_sLYW_\mK_LxyGC[Ug`D`eT@ujKTB]_jaii_JgiihLm?o[Y]oHBRbfGsRaEuHpEaGtyEQbGd}BEaR?\wEihWDu`Iip{oowRAruQQoXIO	5	7.3310473 	4	0.6349206349206349
jsaSTjIhUD[jwnlRxUs|QfsNK||evogA?I?`HDAYCSbE?g]Q?hYVO?]fS?N`IiBmOigZkTOJp_TOjRHZ_@flRg@LmQBFIoh_cuhIHLC_Y}K[O`Jz\WORuHl[CEvGwgYyggoAcmiaeDkUkY?WZc]cw?ow	4	5.8681893 	5	0.6349206349206349
jsamkiI_S@tFsUwq{edskvBbHxlbr_cOCKODAWgGbIAgSAyHOBjDPIU@SYF@LBJUPoW|LMU@`hk[BBh@xd^d@ZLVlCUs~K?PxZuOMIFWo`YIVH_cZCmLopmPjHscrtL?qcc^PoEJBD^OTTSSP|OTTSSO	5	9.3725896 	4	0.6349206349206349
jsbDCeKb[fsDoTmBZAVKXxcq\fsvNPCGDCADXCOZCPBe?i]Q?jYLICNHY@JZQ?hk[GArclk?nafcAnAHKtRsbE\P|DVTD\?TtSVSBW\YRAFH\JEAFMhX?sBZg[OdHXipPyKSqmSUh`mh_kCRbmbAcCZG	5	7.5509923 	4	0.6349206349206349
jseKcA@sdWWKgW`iOyEQtkNR^Fl|Nb?QD_OdPV?XDsBBQEnFAQ}RHSJEWTIYHJpRGo}S\BctB`JETJIt[@SC|U@SD[jGGdzYeAG^jwHfPaNgKvCbOd]iKWC`^iHKAzw@QUPM}_SLKPG}KUgDha{c]_F_	5	7.5509889 	4	0.6349206349206349
jtqSUA_`[FVOv?hDwP~f`zYQR^CX|?H?SB?TIhCYiCRbI`FEIcVGQ]\GENLZ@cVWWRD[_br?hQJXA`Wlx@MKNZ@EfK`lovIWM\HuNwGkaE^gGwaR]AJcu?nAIpf?iijGikIIiwaj_gMyKwahOmweqI`O	5	7.6603481 	4	0.6349206349206349
jv}CDFCsDOOy`i_JoI{[\ddrjp~jRpS?`S?HF?_WsGBcQojPB_n[HOYLGSMHUobiTMAYlPsDPPRSDPPqF@jhWd`JjNSA|PItOjTECydayePisbiqGvMLF_GfZHRo@VbGiIuTYWagnGE|zJC?_MvxhCAG	5	7.3667474 	4	0.6349206349206349
j{aSSA@_KAOf_vaYQMEgiiamnRulZWh@cJ@KQpOHhDAk_EUW_RR?LXa?H[qAWwb~Kea^wI^DL_g|Df@}g@\d]i@VK[Mc]SRQwRpPncUC`l]pQOc|M^KWg_jNXKg_b^IaVCA\wiLX?HmgyQcGjmawYCa_	5	7.4100679 	4	0.6349206349206349
j{eSSA@o\BOw`gatqdtlkrrbW\tovOigGIiBZO_ZdGBkAQYWBBIF@FTBORTYobI|MAWnobHgUqHb_]QBhYx?`jQz@KvG@HYXu?EFlTAgm_\SAgy`@jiwce_yyk`b`VIUalKTWlIJp`}g`KJWb}a@chq?	5	7.3522954 	4	0.6349206349206349
j~yCKeLdSTZHmK`}o~eCjhA}nS]lSpg_@IG@?tCWHSRk@gKWCgXIWoJiKcIpj?IzQw?mxo?ZsbO?zUJeABJTk_`btCTTTDoPTTS\FP_eemVC_qqyKDjDlEH@yPxR?\U[OUlDtLcDJoEzzYg?_Mzxy_A?	5	7.3388330 	4	0.6349206349206349
jsaCKaHpdKQKaWt@tOtD~pVzSxtUrYagGgiBEQ_opgHGYgIHIgJNGG\JWGLYtOBLNS?XtOD\[hODtu_RDqroPdWxxJk_RlimW@m]CpUXRAPdRLEB[mgQGdljgEG`rKy[eE@XelbHGP|ciSDArvEgSDIO	5	6.0679373 	4	0.6349206349206349
jsaKc]UkEOScood]P^Lg[qdfP]tP}WYCoQcXGDSy?TZh_dHK_sLYW_\mK_LxyGC[Ug`D`eT@ujKTB]_jaii_JgiihLm?o[Y]oHBRbfGsRaEuHpEaGtyEQbGd}BEaR?\wEihWDu`Iip{oowRAruQQoXIO	5	7.3310473 	4	0.6349206349206349
jsaSTjIhUD[jwnlRxUs|QfsNK||evogA?I?`HDAYCSbE?g]Q?hYVO?]fS?N`IiBmOigZkTOJp_TOjRHZ_@flRg@LmQBFIoh_cuhIHLC_Y}K[O`Jz\WORuHl[CEvGwgYyggoAcmiaeDkUkY?WZc]cw?ow	4	5.8681893 	5	0.6349206349206349
jsamkiI_S@tFsUwq{edskvBbHxlbr_cOCKODAWgGbIAgSAyHOBjDPIU@SYF@LBJUPoW|LMU@`hk[BBh@xd^d@ZLVlCUs~K?PxZuOMIFWo`YIVH_cZCmLopmPjHscrtL?qcc^PoEJBD^OTTSSP|OTTSSO	5	7.4237491 	4	0.6349206349206349
jsbDCeKb[fsDoTmBZAVKXxcq\fsvNPCGDCADXCOZCPBe?i]Q?jYLICNHY@JZQ?hk[GArclk?nafcAnAHKtRsbE\P|DVTD\?TtSVSBW\YRAFH\JEAFMhX?sBZg[OdHXipPyKSqmSUh`mh_kCRbmbAcCZG	5	7.5509923 	4	0.6349206349206349
jseKcA@sdWWKgW`iOyEQtkNR^Fl|Nb?QD_OdPV?XDsBBQEnFAQ}RHSJEWTIYHJpRGo}S\BctB`JETJIt[@SC|U@SD[jGGdzYeAG^jwHfPaNgKvCbOd]iKWC`^iHKAzw@QUPM}_SLKPG}KUgDha{c]_F_	5	7.5509889 	4	0.6349206349206349
jtqSUA_`[FVOv?hDwP~f`zYQR^CX|?H?SB?TIhCYiCRbI`FEIcVGQ]\GENLZ@cVWWRD[_br?hQJXA`Wlx@MKNZ@EfK`lovIWM\HuNwGkaE^gGwaR]AJcu?nAIpf?iijGikIIiwaj_gMyKwahOmweqI`O	5	7.6603481 	4	0.6349206349206349
jv}CDFCsDOOy`i_JoI{[\ddrjp~jRpS?`S?HF?_WsGBcQojPB_n[HOYLGSMHUobiTMAYlPsDPPRSDPPqF@jhWd`JjNSA|PItOjTECydayePisbiqGvMLF_GfZHRo@VbGiIuTYWagnGE|zJC?_MvxhCAG	5	7.3667474 	4	0.6349206349206349
j{aSSA@_KAOf_vaYQMEgiiamnRulZWh@cJ@KQpOHhDAk_EUW_RR?LXa?H[qAWwb~Kea^wI^DL_g|Df@}g@\d]i@VK[Mc]SRQwRpPncUC`l]pQOc|M^KWg_jNXKg_b^IaVCA\wiLX?HmgyQcGjmawYCa_	5	7.4100679 	4	0.6349206349206349
j{eSSA@o\BOw`gatqdtlkrrbW\tovOigGIiBZO_ZdGBkAQYWBBIF@FTBORTYobI|MAWnobHgUqHb_]QBhYx?`jQz@KvG@HYXu?EFlTAgm_\SAgy`@jiwce_yyk`b`VIUalKTWlIJp`}g`KJWb}a@chq?	5	7.3522954 	4	0.6349206349206349
j~yCKeLdSTZHmK`}o~eCjhA}nS]lSpg_@IG@?tCWHSRk@gKWCgXIWoJiKcIpj?IzQw?mxo?ZsbO?zUJeABJTk_`btCTTTDoPTTS\FP_eemVC_qqyKDjDlEH@yPxR?\U[OUlDtLcDJoEzzYg?_Mzxy_A?	5	7.3388330 	4	0.6349206349206349
jsaCKaGkMQwshod\p\tl@roQly]fwvS]rsUwCq_GXgAdAwPSBhDLFG^HRWNZIEL{WhHv_Wbii_qJiiH]EYu\Ucq{vT^TDtPVtS\TMm@tv_YyDtu_[yMGVsLmJGFtJxwop_d]ueEQBS}JsnACI{jUlGCg	5	7.4177814 	4	0.6349206349206349
jsaCKyZguHuJqMhbWqTwCu`AdB}DJ|xbvZH{APp?`LCCUqQPRbBTtOTDtSDR_gVvYAd^\rBg\RXJ_tPPu[]XP[uUrMmUAyQypoj``nUNwCC~Q^gPZ_\vcamoLvpabZKUQ[e[xdKLbH]wipFGH}qiPL_g	5	7.3624812 	4	0.6349206349206349
jsaCLFDtTTqqbag[wLcXNcpyqeUYK\sb~[H}GWUQB@peIh`QIkdWTgfKDwbZt_@}^Q?VkoP^FiOP|N`xL@XTZF@RSDdVQoW[TthBmfWFpRYvGVdFL}pAtkh~cQdxa{ll`Z?NbrqSw@~pIhKoJ~Pi`eO_	5	7.3126909 	4	0.6349206349206349
jsaCLbGhECq[bWjFYRTj?qwEd}MF{doZ~WR}@vCOLsPd[cJTWoNQHqleGuhwUyodDMmBTWRWupoXq]RxP@bhzP@HiB{YcMgnRgQylS\qO{\P\b@w^cpSsRnpcTdEz]yEe]O\mhJLk@jM]qGsBhk}WaSG	5	7.3378706 	4	0.6349206349206349
jsaKceKqD_WcgpkQXEM[mlbjKzlezmVzutz|ODKP?UPIaaaIaaaTXHDd[WPw~`G~FyOf{KeXtOeKrTR^`?^dvh?Vk]QqFCrph_sXnj_Bdf]m_EsuKqqlO^heehSNxXvXiK?Sv[qh_Demm[E?ZMmksK?w	4	6.1214256 	5	0.6349206349206349
jsaKceLoT@v@uCgqwemNoh}B\FttNU[^quVwK?DiO?]eF?RQU@FAZabaMqayM_jiHiAyhkEk[zcMcuryWOZlyqORnTUqJ[`TxafW?nlTeH?}|SqLVojVC[fsiVPLb]RQWgx\k[KaetzVcvQ?Bx^E\W?G	5	7.2799379 	4	0.6349206349206349
jsaKeIackYX`kcbUqVeIjgi}b~]J|}xnazNhBqS?l`OhHGZKKHMYbC@maP?yIYc^GkjD|KDRXhcDXriQBjiGo`jiaV{_FmH~W?}qmxaBUyZkaFRi^X_A|jn[oAlyp_ujTV?QFI|TWDzsvA@_ZzU\GB?w	4	5.8586314 	5	0.6349206349206349
jsaKkeKolIWFgVrOUSMqRmKZTfdVNE{s}}[]CJk?QmOGBhJGEkMWYAfkMAbyeUabJLII\Tec]xVMC}q]RIwwupayZVQtBi@thSm_kdqdjJWtasmNVafV@EfqbVORa\hYFD@LqshXOTyhrAd?zybXIDAw	5	6.5793015 	4	0.6349206349206349
jsaSTfLdk]YAiBsLtHulDjpREZ|Kzv`]nhUnPKT@EPSAaaZAabM[SORlDCEywi?zMagE{bEIiyHKiiqbJ_Z[hbgRvFYQFv?v`_|snl?Jd\]{?Mt[TLTqO^dXTuCNzkmTmC?ZblRh?Cv[zAM?Y\uxGk?w	4	6.3132492 	5	0.6349206349206349
jsaSUahgMAqaaapjSy\C{pFbUo|]QtqMzWeyIKBqaOlAiqjAjanB^gFA^wBQouDwMFHUdzKGTrxc_VZW^Ox@qVoZ@NiQPSY}``DRcQV{MjPBVwYmLxIqTkH{YeDxJVBUXmS\W\Krl@viauWAb^iI[oIG	5	7.4585233 	4	0.6349206349206349
jsaSUiipDCPPdCexRk]iiiinS}\U{|d~zL^ySCx@OZCHSgHLOgLQ{CFel@Brb?`~YWAV|N[?Npls?nQAnDfc_ndLkPsdJppLWUlLjGmiQ[MGyjBX\clCMbLphPJaZ}s_Pgr^nACQe\J\Uy@e@ht]wBKG	4	5.8178862 	5	0.6349206349206349
jsaS\B?sTPqna}pxS{VcPzCQ\PstR\eKvKe\MBGaoeGcwcZPgpNDN[F@Z\BYeoRdJMCZOPdNq_RDnYIu`iMw{hIez\XDUKjVCTqYM`tCsoYdsPp`Lc~CVBhpnPFQrbhsTRwYYvDS]`uyBYYKb]wHwwe?	5	7.0846335 	4	0.6349206349206349
jsaS\NEqD_yGiGrRuUsWhcaua{]IstvgV\iS@tC_LSWkQaHXAaLAUTjaFDyqHRd\GsZTsMFrJgkNXjioIv{SwA|}SWHZvTBAFltSfujAFEVqmAUQ]|@KxKNlOXkXJvx@x@S^]oUoTD|}aALFBv}GGdL?	5	7.2702591 	4	0.6349206349206349
jsaeCqWoT@qfauk[XLDE^pL~MDtkF]}WE}qDASn?`YscpIZPcJNRw`BE{_QXXBRNSo[X|ieHURiK`[QygijKyiIjf]egV[Rwy@vP`uwvHODrhuL?I^q_ipiNu_icrSRx@]e\C]oTjHrwayQTJZqIwWT_	5	7.0417069 	4	0.6349206349206349
jsauSiJgeGY?i?c\pLsxweueqzuYzVE^bcvgSJK@QeOcz@jPmCnTbgVDqwFXmLClRhpBppCNArPClIWfarQoLgxoxLZCqZaVcXbknTDD{w^SSTxgCTzm_l@D}z_hRhtHSyoYvOtEmD}JIOTbb{hgOVJG	5	7.2155574 	4	0.6349206349206349
jseCDB?h]F[awatOtSkz`eyQSycUyLmK~Me]JbCAkcO`hyBCliETSO[DTCLJGyotWemFTlSFNjdSLnhXB}XPR@}rPYZkexBbmWzCL{Qc]J\xApYMNJwIlGJY{IhWIwreKTTMeZHdTS\tUyhA_vT]y`I?	5	7.4048426 	4	0.6349206349206349
jseCKIAa[bSTpTvSVTEcmjBjsbfUJE~o}~w]GCrA?Xch_WHK`GLHAuEgQfBhaN?|QHwFsa}GmiI{amjBVOV\`toTvVSTT|PtPT^TMiqfiiYjauiiNiJuj?JyIviOH~o\CQcV}DpCJ?~lMJG@Y~dkh_@o	5	7.4146555 	4	0.6349206349206349
jseCKmMhUDRUfQjFYR^AHwGqKj[eh~YWzqqYTWT@V@S`UbrDQfeR?L{EOH|HOql`SEJqPHxIUxbpg]zg[SLPiUSFPFjO[}o}dBZxJX[FmCNLWUyPXtcTFPktpDRSzrDPifa]XSQjYHe~grCgJM~aXE__	5	7.1459101 	4	0.6349206349206349
jseKcYRpDCwGgGuoVcCW[cdbF~\N|vi~ri~wIAXA_bCdCUBSPQFZ?HUmOGV_rDE]EXPLlVTGVP\T_\YyqCykywcYnVPsLsHtLQ\QgzjamoHmmaz_\VSTSVLVTDTFPV\tPUQT\vSTKHe}[rgABM{uZ_GG	5	7.2461526 	4	0.6349206349206349
