[|q\KUgsE_NEDbPcCs@POSEC\D_`q`UGsGwjOrxAGUC?[F`GOHY?WqJ_IUPoGeof	5	6.633371	9.333333	0.6976744348296381
[}iKmIbqD_HJKNAMaJ_ZGCw`PHHP`aK_ceGKWgTZI@VBOWQF@HB?a[h?aLgW?KrN	5	7.077947	9.333333	0.6976744348296381
[}rDdQcoD?IQQSPKEPXQYHJ_WmGiY_[V?PsXAki_MbgBWH`DgccBXGWGB?Fx?oMN	5	6.69979	9.333333	0.6976744348296381
[{eu\agsMGPGCv\Q?naL[G]`At?khGZGswbSGFLAETDEWANBgZDUCYQl?pUGOQ]x	5	6.569537	9.333333	0.6976744348296381
[}i[uMceDAWO[qVSJQaH}RQCMUPAx?dYC@sG?mXHTEtCkS[KBJ\KKBw?dTRIOIJj	5	6.632545	9.333333	0.6976744348296381
[}i]LfGkEOS_LsZHirGJ{PqObSq@[_V@CcMBCXHIPSheAbJ?lAZAeQtBHLwOp_\e	5	6.564723	9.333333	0.6976744348296381
[}nDCYRodGO?SvJNbso}IO^G`{O\K?mICIX@DE_agOlDQDJORH\GLEmlGDnB`?|g	5	6.75831	9.333333	0.6976744348296381
[{fLeEdsLQxOl?P~C~ReCZH@C{PEsOT\kTVMQPgH`MA`pYPDdJDUCMvF@JfOr?{{	5	6.439139	9.333333	0.6976744348296381
[|ieKeItMYSKu?PwfobaiYJOSnoYnQddTJIsLkBH]OeBNK?OF`fGX_^_bfKgsEo|	5	6.564723	9.333333	0.6976744348296381
[}nfNVtutxY|j{}?XaLcRVFWyZR]cZlWWJ[vDMmoRnJALzQBH|jCp}VgeMvpERrz	3	4.348408	5.6	0.6976744186046512
[~nenFTnfYZTa^bfP{TbaP{\xapYtOtlSkd|Eq^iB]uGp{eHMtZCttfn@b^bk`M^	3	4.265217	5.6	0.6976744186046512
[ty}nqXx^fVUvGvs|tfKs}`cZnhZmoF}{}I{Rd]jAxzHNUULjGvSqqvge]lxjiH~	3	4.265219	5.6	0.6976744186046512
[unnm}}vl}|X|KyP]C^YF{hXZ{Hzsaa|[g~UPrUpLdxGq^jHb]nEW{}bKlng?~N~	3	4.142964	5.6	0.6976744186046512
[|nut]~~ul^@u`hRxLmYd{gplwZI]xk}WF^pO}^ak|dhUvkITY^Mwanac^{wpZmv	3	4.2216	5.6	0.6976744186046512
[|}~nV[zk}YLhXskxl\uw{@ovKzfYZJlX}wbPe}Wq{thFNiJO~bCh}^`bxzoFml^	3	4.262071	5.6	0.6976744186046512
[un\~VtzVd|s|putvdvPy{UiFwA}Fx|Jxnov\yRqEnycd~sRNffKvfZbF]ngqz\|	3	3.95595	5.6	0.6976744186046512
[v}DD~m|f{~stzz[Y]]^OttFk\?zNx\vo{Z~K|^aJyygVvu]NguLprZdxUryuBz^	3	4.221082	5.6	0.6976744186046512
[~ze}y~nvQ{tuXtevQtjRaj}D^r~lJ~qpI^MPZrPRX|crfmES~^Dg~nNSsNziqd~	3	4.179236	5.6	0.6976744186046512
