csaSUIap\FqwbhtEtReb^i\xDS@DS?{BKwGnUCTreAClcCdNODzUgBviHqjpPkVYZoP\@u_bwGU\dAghmWdTTTQmKIijFRJYxS@eMVY_EX	4	5.9227311 	4	0.6153846153846154
csbDCeKsTPu[rXfqrunhyyuhPQ@PWAL@Kf@FTCXpSRLkoB{EhI}FOt]edaYaUcXXKxHTLLbAkr_whIROsUKLTXQWtImJEMhekTEMHdqgXX	4	5.5477875 	4	0.6153846153846154
cseKLF?hEPRNhfs[sNKnhua{Wd_MBaPYKfAfXU@zh?XlIAZ]g@zBu`bjb_TY`YPrGskP{Q]]?XHfTKH|OYipXBlWc^cC[MrVXgOLM{wO_t	4	6.1474451 	4	0.6153846153846154
cseSTJAkEOQqbbhZW]\jtq~STD_TF?so[[WVKSTaPP[mSO]ZP@Z[s@nld?zqDTRiHTSYkE]]?X`nHdIQ^EYH}i?xW^t?UMJfdgCMLlhO_x	4	6.1427505 	4	0.6153846153846154
csaKmIbsTPtasbbMqZcoN|LVjIyac`PWccuXOrdb?r^ay[]BjW|SclQd`jPiFfBbHZWk\~?Jcz|?MezvAQN`|_eFhMtMe?ixUjOIn~oF?B	4	6.0321143 	4	0.6153846153846154
csaKtJKrEDWJethy}BN`KmzMv[oYgO\OLfE@UqOb@xLiFbMUig{XTS{imP\rTaMyV_[ePlApeHsMvOXiVMg[ygyjgLTLTt?lmhHjDN\BFQ	4	6.0062950 	4	0.6153846153846154
csaLUI[mCcQNpqi|}DUgsxvNjkqIUamI?zIAYaHpDnEHMaeBhqsSNE~EFc|PYg\cT\_\CyHpsXjAm^ItcP^p\@rYcNcgnUJIvpLBLtFhBo	4	5.9958192 	4	0.6153846153846154
csaMKintvFXJkf|CVSTrMvQZmD`EOio?{sJHIC{`XgJH?zMDsYdSn_ZhMdBoykfoRyA{LeRF{hfDe^J`r@rodlUn?BbjlcJaX]PejSMyXK	4	5.8716310 	4	0.6153846153846154
csaSSu\tTTzSnOx_]P~Wmh}rF|A_kPO[K[baEpSR`GulGS{DsidBjDYiok}p[EvqKfKStKYqbjIai}RDRT]Lpp_{YYYSNHXjs]pGh^`{bC	4	5.8928170 	4	0.6153846153846154
csaStF@bEgtViQpHru[uu{MjdTZx?AbBc`erDiX_YssBSivJDd|TaYYjwP[hUkUrW?~apexAozEwNwpxjHPXR}HOl^RoRAzvOiu_L}DEw`	4	6.1396762 	4	0.6153846153846154
csau[UTe]@WfsYiYT@|SptT}r^Pk@iXwClHaSaeZTKEnCIVAtMjFgk~CZWsYihQaIo\VD]DDrjLAuPzwk@h{tzDYOT^ajArDxhL`NH\WUD	4	6.0852475 	4	0.6153846153846154
csa{dAJofBUMrVbwQR^@zeVY~oYcSGTRCdUAVGBzbOfLWWzClL\Nb_nGJ\FZ[XAW\cQyd[EZozLhdPiybUco]`{lWM\bOwrVRdDEkjyIic	4	6.0971141 	4	0.6153846153846154
cseTCRPw\RW[hVjc[pEmJflz]NaMH_|ATrE@NHC_R[]ajYSONiSHep|kRUNPdog~WxWx?|``yjQhTMHwsTgtXQVgZ]ISvyA]ZgcrJuLdco	4	6.0818199 	4	0.6153846153846154
cseeNVt_CipVdUalxbLcqrDmqUois?TiCXkfEWuyLWqcxbQHoxjPgxZLHeRR`WYjYOrhXobpiZw`URzs_mLx\YhN@MlTbojmsj_gLulUD@	4	6.3478314 	4	0.6153846153846154
csfDEIbeCoWagayJ]IV{Bd~uN}pikAT[DCTxGa|aJBmC[NXED\wEA}sNq_Rj{SB[L^?|TJyByj`xHzBQuP{`~s@PX^y_gh_^\HNCa}xBYK	4	6.0062670 	4	0.6153846153846154
csfT\bHzVdOj_ne@tclhFsozJDWyi?tU@c`rWoRq{PSfqDKU[DUMYDhMBR]rOxNrHtdYdEmUTaJlQihF\TTPULLfBJc{eoxbZa{WHMXth`	4	6.1792809 	4	0.6153846153846154
csiUEFAiCgtGdGuJ[iV{Bh~uZ}qYkAX[DBDvOg}pOrmAbNXIP]WDG|cNw_Rj|CB[K~?tsryBjgvXG~@NeP]`~[@PX^m_ghbH|HlCjJxFIK	4	5.9680927 	4	0.6153846153846154
csiuLN[ad_R`sTofpVVAxkYzHtYsoBaFS^CNLBkrk_\hsMUPkXUHTs|IHrSqXUKwIzAewzoEUgBp}F`yqbLhky_jxJdyBDbdYjAKj[uHBR	4	6.1311181 	4	0.6153846153846154
csqc|qWsCEOrdMyDwdlEtxZrwsxIHQ_fC_y^?r\gpNbE]Gj]gPuQKxhM\@Ii|OUkHbMX|NYBLp]gevHywc]p\yABjVJLY@JNFd`_nyxF?B	4	6.0241577 	4	0.6153846153846154
csqmDAXdmSShsDkIxI|LUtxezXgUYGM[TqYA[XOYUDXcwJeCW}zCc|vNs?zRy_VJREk|CkdrwirgoiXlpHSX}]@Ua^ZOiSQLzaQedNuOs[	4	5.9999705 	4	0.6153846153846154
ctelvQTlEcpRlJphOK}MRqLNhZjQ@GbTD_eH[?eyhFdgtM[F[EuQTJZd{BVjqYF_OfMy_[VDJXKuLHyfoQjWbsquJNbpb{?|nP_dLzIiAh	4	6.1765345 	4	0.6153846153846154
ctqCCiJ`cYqUpshkX`lc\yVvo~`saawd@DYiGlTWfWn@ldZQSuRKKxbJXSUXxIbfYy@t\tcJiz}IDxB|SBwcnXdADTle_QjeRqe@lcusWF	4	6.0000023 	4	0.6153846153846154
ctrCCESiCLpMgvczTVCjhz`~\JphCHoaTSkVYFIr[GvJhCzVcokZWo[DXTTOmIijUtWahfiPDZFkT{QfqJyHupQVo][gY{HI|iDYBTnOJp	4	6.1220614 	4	0.6153846153846154
ctyDLe[afGOZ`NlCXH]`jrZVRrix_?NOsfoDKoVbsSNlcdQGf[|SpkkiIi{bPTRrXQk~?{VBn_B{[FquVGEL[tWhJJh{RAz|s@haBzkYe@	4	6.1132789 	4	0.6153846153846154
cvy\uA?lCTsZlJ`y[k]NIa]NXvIaTB@KcoaZUWBXJFDlaFNQ]BrV_Mm?{mYzqYF_?~EuOkZDMWkmKbzEhRUXQwqejNbpF{@\vT?dJyikAh	4	6.0673587 	4	0.6153846153846154
cvytUfK_EKsNpecmPjCdnbTy`vbKsBBgGYpRFSIqhYTHXeQKrKYJJQTEWXkxXDiuTGljXJBM]RoRNeZoKvxdUzPUcRuiYU@fikqodmdssc	4	6.2500943 	4	0.6153846153846154
c{iSSQAe]IySfGh{Ol~K{{rbw^_UWJoBLeWP?nXGqp\AbXgIke~L`[~EMqFbBBuLZJ_eT{bEoizDRsqnHfPhV[JUE]xQJY@]FshJH~QWjA	4	5.9423829 	4	0.6153846153846154
c{jDceDqcQo~iJd`reLwPo}}tzRH?rpgDM[BUPSo{FClBFJOuigU}?elYGthOVnfKwL^?lcryhhUGZZghk{DqFXbqVWyHaqN{QqpA|w{oI	4	5.8692654 	4	0.6153846153846154
c}nDKYRffBugqhhLPd[eXosvw@ygiI`TGiQNIRDpYrBIjBLSmEeImWdb{E]jNAVt@`}TS@fyib{kAtJr[DIpeEunCEXrVqIYt[_]EVik@x	4	6.1992363 	4	0.6153846153846154
c~zeUfLtdUSrlQmHO{{byecyKyW??BeJDdkRZ_iroolGzOvQlSyUWbfIeLYXRVFaKfav?kTMYhhElRgF`{N?ZHZJXDTkxIo\XLki?@~oB~	4	7.0269481 	4	0.6153846153846154
csbLn~}td[TQtByL}Hvp`}QVJQDhWAvlg|nJBlt_m\[AmwxAzhlKk]eHhNbHOvj@SFYwS_d^SYAD|Sq\_gZ[vGIRvKdKJjyWUQmnKB?r~r	4	5.8803922 	4	0.6153846153846154
csb\uMf{^RZunq}B^AVsB~?ZQgLY_i]Y{uq~PtkhL]YI`|`Id{dS|D`dlPow{NooA[iyGPlTpIh_mxhUO\up@HkR~GK[b^yPxA\|EJWEzj	4	6.0000649 	4	0.6153846153846154
csf~seLyV`\H{Kzt]tUioihetEEToGr~?{Q{UcuawXkfPhsDw\TBwYyGB}[x?~YuHZUMXBkwuPFdK|QJeLYgrWVp\JMErdqeKyZUhcp}Ts	4	5.8070953 	4	0.6153846153846154
cszV]zq{Vc}K|B}BPx|Z_fkFcPMpCbS}lTnMRrwBN?}JYBtJuXHFxgqD{qUG}qYc?H}hc?Z|HhDhUmwbphvWganUuDC\m]P?ygz\aDpRrn	4	5.9680736 	4	0.6153846153846154
cs}K[vt|Fg^f}_kq{YUYaskaqgvYOP[zlPv|@nyH@^[gtZ`OF}cH{bwBJ]XY[hsWKZR`czQsFYJPgdzJBE|hZGJtJMcTN]_jGYVn@oqVxV	4	5.9159650 	4	0.6153846153846154
cs~Vfv]xVO}g{J{CtsKZ{deZaKMwBA~o[|fiPNpiZ{`AfyQJ}DSIvhRIGxwPctXPQwHdkJC{ThHbSZxWA~U{aRZN\?B}snGcXlzca[Mfsr	4	5.9759540 	4	0.6153846153846154
cs~vdvBxddQebE{XSlup{~ArHVf{?B^`S|TYQelglXm`uswHA~aQY\hiu@owqY[|KvHKL_|XCxDuDmj?NfuXBFLYhD{cIxgqTqJ^`kxNbU	4	5.8714655 	4	0.6153846153846154
cs~vevavdU}g{FdIte[ZHmHVDhV{?BlxCuLmMVwzRs]D[FoR}@hBi\uggvu?wnSXOycf\_B]modoxPpCnbLKC^WfZETFQrofBIhngKxIxv	4	5.8635266 	4	0.6153846153846154
ctfnVQ[dVD|Kn`tNvyElLrUBpwFs?P|Tl[fyKTZgdq{IrLWSoVuHRbjFP[PhRXUXQyTKLDfoYzHgNmXCxdygIY[rX?\fR{WYdWV^G]wItV	4	5.8888761 	4	0.6153846153846154
cumNLjH{vX}K~wfDRXDPatAMAdnKG_Nz_`jmDTmwkulHg]xK{fRRjq[bUevHUJsUQ^BnDQbz_X{W]LZorNm@TkaItJkpCFz?\yx`kiJckv	4	6.1311844 	4	0.6153846153846154
cvuvLrj{NS{hxSt`O^}jGm_Q[YFOEQFzwelVG}w`|BWH[pp?{vdNRKdj_^]?`X{tH]aywIE~XOAf~YXwdNHgD\[]pQfsJwYwwXm{J{AFB}	4	5.8283496 	4	0.6153846153846154
cvuvVfUmFI[k_~yF{qVPofqAwcUgbAFn\G\{G~s@LJu?NjuNchlVIlUFhR\GBs~SC_~dWfXTNOO\}dpxMH?|Jkan`@{JlYYwiSo~jwDFrw	4	5.9333152 	4	0.6153846153846154
cvy[uyzudw{RwxxW[bNkDz`UpTEPT?N~@TeUIwZhW{[IRMpRQ]kKlfKhUrP`iRwXB}AxSVwTY``Tz|IQivyo`VdemOJwuVO[DNNpaogz]f	4	5.6713015 	4	0.6153846153846154
cvzfKy[wCtrYw[~W~ReiorLArILTK_N~?uguJpJamIxHtJQSMnDQTmiEIyqpPu\QPc}[KeRfN?bZiiwRZVTWssR^UJUBZxQdKZjshXQ^VK	4	5.7600144 	4	0.6153846153846154
c|j]^B{u|EZShN}aYbDQLtQUXLdmC@h\|Jt|Ijd_e~FKgjxFgZdAhv`MHmbIn`SbBE}CkLQuTorc]NOK}XEk_zQjXZq?}Bz_Xp{zG]CJ|u	4	6.1336736 	4	0.6153846153846154
c|ul[mjjEkyMuu|Y]OuxBksBKKNPg?}mwZk]PVjhFNShH]xBVphOx\oEbVWhlLreKR]apejd@iWbhpgswWuwIqU[nSMEnj`HbTMvKK@l{^	4	5.9044414 	4	0.6153846153846154
c|vT]el|n]YGiHuDv@sTjdQ~ucF]CAvyk|yn^}@`zoMJ^?tDRYEAk{D_[rawJKsuSPZD[gbqYz?hvAz?UzD\CNcfrGdwq{oKXwYz_qZPtv	4	5.9937915 	4	0.6153846153846154
c|vc{zbl}^T`sbsLTI][BkXfTBDTHGyixdI{EjUjDdu?q}u?Zzq]Fw?Np?xrr_LkL`b}TH`vxhHyVJIHyguoJYrbZCujFXpYHo~aiSZK}T	4	5.8258832 	4	0.6153846153846154
c|~]evPecZUtgujs[sniekajcuEPoRufpMmFD[ryFJ[Lg[rTeelEtemF`f`jYbgROLLtGaLNoX`DtEh@yc][ZkAM}BFhRewHUzP^_^LE^w	4	6.0579279 	4	0.6153846153846154
c}iuTfLxnM][zWmSZDM_eiBMUIK[g_|iw^Iz@Z]_FfwBLipE[jcL`ZbHo]qXm]QtRlkNTbSvmbHU^mJorK{pRVDpBJJgyHY`ot^`dJBi|F	4	6.1091336 	4	0.6153846153846154
c}i}}AhlUSx[lJ{]^BuhGioVdgVEcOL}{tVzEwm_yUwb{x?Qq|^QnJWKMirHT\CpTUXFDOs]tXOi}YweLSZSFWsutFMS@lxHTUzQno?{ZN	4	6.0042075 	4	0.6153846153846154
c}j\{u\p\FX`kd}T~DudOjSFcINCgaYzsqz|@tlwL]^IKVqIXVbT]JCd^IP_squUFENLLRVAFXX\GLy@ekbs`KmH|RHiJxXeManFNo?~?~	4	5.9937593 	4	0.6153846153846154
c}mS\fLlESuxrk}N^JUn?jwBqQNWWbsZ\{RuEhfgyK}ewtcRhso@^hR?^wUObhyfAYujWbWVUqHo\]QEppdscxXL\WW]EXygfG\\dPkQyz	4	5.9999933 	4	0.6153846153846154
c}nLmUtznmXGkHuDv@sdjbQ~vAF\GAvyk|yn^}@avoLFn?x?xee@XfD@hlAwdf_vQPYesobsVgK~BFaGE}L[aC}h^PFMPVpCupT\k?{p}N	4	6.0321739 	4	0.6153846153846154
c}n\]MxsDAvBplw}][tKguAVhINHo_Zm|FN|Emf?lRsfMd[HyweWVTfBRx?O~a_BPkjV[gjrwpEg|laaI}\cKMkNxDYKk\iolGumno?{tf	4	5.9193352 	4	0.6153846153846154
c~zeUfLtdUSrlQmHO{{byecyKy[??BeJLdkZZ_mroplGzWvQlsyUXbfIfLYY?^{?G{N`{hzbpPd{Uw`Yi[tcubUhtFqUqv_ylfHtBtcurg	4	5.1231557 	4	0.6153846153846154
csaV~rszfy]_p\kxxwlrczMJz_FsWfWwHUynWVvomZmdZe|G{~WQ}NQig}sbdF[`EVSscNqkQwhdqZpGYuF|Kdbf]MHfFZO[]DUnbFXFd^	4	5.8560254 	4	0.6153846153846154
csb~smN{^R]cyp{n\jVoc}BB}?\hOeU_TT\^Imnwevy`fnsOf~RHF~bE\\WQZjeBLTt_lIml@yfLbgpZMTpKYbDfZFPHexxd_VYzhhAZtv	4	5.8621485 	4	0.6153846153846154
cvyKcyYt\V{{xwxc{pfrBitBSiLwdEsY?rZnRNZz\kzMxrqEk}tFR\yCNZXYBxmMJg}TDVDugicdmbPWYvClMtK`zLqjClyReSY}eLcht|	4	6.4889372 	4	0.6153846153846154
cvy[svbwtrzVnXve[sNIczONu?vj?V[_KznfUvuqxF^FaZySH^xIEnuAsloWYsyFOx\TCbYyghb^CRyS}aL{dua\tPmSZm_JXWmz_rbd\v	4	5.8606499 	4	0.6153846153846154
